DATE,SEMREVENUE,DISPLAYREVENUE,PARTNERREVENUE,AFFILIATEREVENUE,DIRECTMAILREVENUE,EMAILREVENUE,NATURALSEARCHREVENUE,PUREORGANICREVENUE,SHARESITESREVENUE,UNKNOWNREVENUE,TOTALREVENUE,SEMCOST,DISPLAYCOST,PARTNERCOST,AFFILIATECOST,DIRECTMAILCOST
10/28/2013,481089.19,180331.7,133613.08,87813.54,25264.69,847627.31,257944.55,238321.65,226141.97,95847.14,2573994.82,46154.91245,35717,24667,4620,111119
10/29/2013,153135.26,65420.15,65239.52,34012.87,12814.74,257708.46,86895.39,81392.08,81782.99,22553.79,860955.25,45253.65256,25029,15723,4794,111119
10/30/2013,170641.39,91274.2,84496.44,37000.06,15103.77,368947.46,93788.8,82564.04,86908.35,25637.16,1056361.67,46253.15054,29395,23112,2870,111119
10/31/2013,182224.32,105989.64,112239.03,41283.75,20643.74,416313.33,94859.74,85489.55,87539.08,27559.87,1174142.05,35468.17166,40224,31381,3547,111119
11/1/2013,221976.02,126108.16,85440.94,53472.09,9413.48,774465.66,120939.67,110837.53,125448.65,29987.44,1658089.64,39455.07669,38761,22625,4130,131953
11/2/2013,264711.66,137747.66,93756.95,51352.82,13591.59,483778.08,130766.24,124111.65,110673.11,34981.38,1445471.14,44162.27641,29335,21408,4706,131953
11/3/2013,471961.96,235458.35,150612.74,91498.83,23490.29,891529.16,246847.51,212112.75,219553.93,58522.87,2601588.39,57066.97862,35715,30407,4454,131953
11/4/2013,218107.82,110904.02,87934.83,36049.67,11981.74,351472.88,114632.07,121045.97,109201.83,40633.47,1201964.3,60635.11527,28239,22035,4216,131953
11/5/2013,240844.82,124436.6,88316.32,40467.23,14824.69,439532.47,129818.9,125679.06,109563.95,42694.26,1356178.3,55037.71887,27791,21848,2873,131953
11/6/2013,245940.1,132808.26,88031.7,47076.67,16270.24,474970.38,146053.72,114837.83,119606.58,44496.8,1430092.28,54941.89679,28667,18299,2900,131953
11/7/2013,311184.83,150841.51,92091.36,53641.4,18404.32,776918.88,169259.36,135437.5,146191.61,65105.46,1919076.23,50224.46956,35368,19329,3681,131953
11/8/2013,193371.13,113792.73,76959.05,36405.22,18453.33,323260.74,108823.94,93166.53,81564.58,31769.04,1077566.29,43657.96485,24011,17418,3410,131953
11/9/2013,258480.27,148543.02,92659.95,47404.77,50051.01,340252.41,128714.23,128253.74,101032.57,43966.91,1339358.88,47589.56319,21895,20200,2690,131953
11/10/2013,460090.94,239801.66,158334.91,93534.79,110641.25,1066416,232764.56,229790.24,187592.72,116464.75,2895431.82,68654.49233,33333,33788,4453,131953
11/11/2013,389208.41,203024.33,131655.06,64281.54,76692.02,551426.26,214181.66,199360.72,178067.45,81310.1,2089207.55,77290.25718,32856,25463,5793,131953
11/12/2013,373849.99,187990.41,137195.67,68834.35,93154.66,472491.36,212725.01,158237.85,155394.32,76012.71,1935886.33,75336.18329,29224,26821,4209,131953
11/13/2013,487337.16,260807.48,193704.14,81373.72,140015.2,929017.8,245081.48,168931.1,194958.13,99926.81,2801153.02,70670.33548,33393,35670,4864,131953
11/14/2013,372323.56,216601.79,117923.29,61087.04,121917.67,514586.13,178016.42,130175.04,149972.28,71936.68,1934539.9,66927.33582,30353,26371,5326,131953
11/15/2013,345705.5,215267.24,113526.17,59723.31,134325.3,395865.17,184737.7,118933.73,141791.84,62592.87,1772468.83,53719.51459,39210,26502,4292,131953
11/16/2013,458058.63,261461.14,138226.45,81114.39,185873.4,889524.49,212315.55,193021.22,153869.04,87154.67,2660618.98,59957.35527,32839,34547,5827,131953
11/17/2013,815700.86,410084.07,214698.21,130906,275967.47,1911512.74,405627.57,284896.12,291570.05,182289.84,4923252.93,87143.98449,44191,47226,8713,131953
11/18/2013,522878.91,860856.12,149640.27,90075.14,177135.83,859350.74,262757.79,209455.18,179397.43,149692.98,3461240.39,74709.66771,35281,29115,5077,131953
11/19/2013,377708.28,715338.89,130852.82,71172.15,158223.61,593467.37,205414.37,160416.6,124445.84,84573.43,2621613.36,82580.67863,37287,26652,2680,131953
11/20/2013,520145.01,328590.65,156431.27,98804.67,154140.84,782538.11,285286.72,144330.75,189667.34,95321.34,2755256.7,84738.37281,34477,28450,5912,131953
11/21/2013,512385.45,343047.38,171610.32,89350.01,119684.19,657540.03,273143.2,165202.75,189351.95,89946.87,2611262.15,85081.89265,35300,36841,8511,131953
11/22/2013,500813.47,326500.66,151758.12,83165.67,111007.35,543302,254004.38,158647.42,175325.16,86368.38,2390892.61,90226.15876,33577,32074,6491,131953
11/23/2013,715188.32,459829.85,210123.49,105613.96,174998.55,682981.1,351968.6,257961.09,230392.33,128348.78,3317406.07,110004.1199,35212,37721,7208,131953
11/24/2013,1610809.35,1029157.6,401903.45,225259.02,348284.74,2094663.58,746500.43,514962.26,543255.71,313598.05,7828394.19,174097.9661,58610,63381,9935,131953
11/25/2013,1725016.17,1088891.36,403819.88,255343.32,272863.96,2549274.63,802911.13,497629.55,607394.18,332640.31,8535784.49,188048.7118,60548,61189,13084,131953
11/26/2013,498553.92,324397.8,191325.45,88057.11,117321.57,639246.45,238998.72,172037.9,172467.36,113993.66,2556399.94,164352.4772,48150,43930,13305,131953
11/27/2013,537595.82,365127.6,179253.63,92513.68,120335.47,665878,267800.39,184183.13,165297.37,111264.14,2689249.23,117010.0693,46343,39913,9019,131953
11/28/2013,489815.96,302348.66,117380.25,89509.19,112013.92,856276.63,210814.95,185064.8,134641.55,91107.46,2588973.37,93148.77596,36837,26577,8205,131953
11/29/2013,1139752.82,714572.28,257177.99,221862.66,245765.57,2253518.97,501393.94,393794.82,340639.37,218508.36,6286986.78,213211.841,62186,52489,13804,131953
11/30/2013,1255094.76,762613.72,302005.94,206165.36,323637.92,1361595.32,538751.18,407583.57,330823.65,224827.77,5713099.19,216503.4074,65757,58577,18166,131953
12/1/2013,2373204.18,1494097.4,503568.89,396949.8,571946.01,3538131.14,1029140.68,765923.99,709806.62,520658.85,11903427.56,317018.4565,85403,77418,20055,104174
12/2/2013,1834991.89,1127338.63,402166.77,361058.67,383059.24,2985001.76,793195.88,544578.9,525282.9,369504,9326178.64,367746.0298,110275,70985,28957,104174
12/3/2013,1585783.3,988034.4,339575.39,269468.96,334269.39,1705093.49,694755.85,414846.64,436015.55,299919.61,7067762.58,288825.7136,111958,62716,24100,104174
12/4/2013,2302618.54,1362639.65,452340.48,383054.15,399212.44,3097643.68,1005751.66,547692.41,657796.17,474130.8,10682879.98,234606.2138,132575,72811,20344,104174
12/5/2013,1632342.37,1019854.87,357984.34,267059.78,316701.59,2322893.95,669410.21,403717.97,445089.3,310772.03,7745826.41,221571.07,129758,61498,14195,104174
12/6/2013,1315952.02,804731.65,295704.72,184257.88,239380.83,1315615.35,539327.77,361118.4,334410.16,232769.62,5623268.4,214487.9848,125925,53726,8669,104174
12/7/2013,1698342,1047299.27,379767.23,229005.8,320435.49,1519489.24,676070.19,529636.68,426416.03,295119.42,7121581.35,249650.8563,140474,65113,16345,104174
12/8/2013,3060867.88,1836635.43,646820.35,436694.21,540918.26,4026610.59,1178315.72,880476.56,786821.57,567708.56,13961869.13,347539.4317,181132,100446,21908,104174
12/9/2013,2478566.97,1550261.76,556225.77,375145.84,368125.86,2747549.39,1048458.04,648887.63,673517.49,445976.71,10892715.46,330757.4577,114604,90220,27581,104174
12/10/2013,1891113.58,1291206.56,476950.27,328926.53,318947.89,2091364.38,831178.58,424563.45,496227.92,309468.14,8459947.3,288402.307,74416,85547,25097,104174
12/11/2013,1770997.09,1165239.38,418320.07,322451.93,274773.76,1950234.48,792722.17,390366.84,463125.27,285574.13,7833805.12,245613.6681,72485,77287,21015,104174
12/12/2013,1595014.64,1028462.01,401828.93,254513.52,235324.18,1468053.68,677765.84,419115.65,404983.81,252693.98,6737756.24,209848.235,72359,72886,21673,104174
12/13/2013,1459180.22,926965.9,368460.8,230374.78,224292.17,1486076.38,634303.92,397837.28,365153.73,217681.38,6310326.56,161863.1238,71291,70039,18818,104174
12/14/2013,2198316.24,1414127.36,559907.43,336023.68,412203.3,2663295.7,922359.51,658049.33,559526.15,341476.67,10065285.37,185035.2324,83630,97262,17660,104174
12/15/2013,2114243.96,1444687,703482.3,325392.95,6515.32,2116474.43,876425.96,705149.27,528614.56,326969.51,9147955.26,237580.2182,87262,111534,19422,104174
12/16/2013,1611409.34,1093553.95,481197.23,292782.12,4629.44,1718387.33,709648.67,480515.06,402102.57,229363.61,7023589.32,200459.7431,74188,88609,21483,104174
12/17/2013,1500607.34,1042763.99,447641.44,278396.03,4760.98,1772023.91,687185.43,452516.93,369886.48,207568.21,6763350.74,141801.8972,68881,80331,21786,104174
12/18/2013,1080750.52,724847.28,389409.38,190710.76,3122.82,1265794.82,518637.11,324152.95,259226.11,144645.69,4901297.44,107666.3076,70707,66462,16955,104174
12/19/2013,783593.25,524803.64,257985.8,150511.39,3307.91,914649.42,387058.89,252755.11,205454.03,111195.38,3591314.82,82556.98441,74527,49849,13161,104174
12/20/2013,460641.91,316232.87,157510.86,83079.28,1626.1,495989.34,230319.51,164604.76,119325.66,72105.59,2101435.88,61265.6905,55222,35830,8568,104174
12/21/2013,404694.16,243653.18,132981.8,61237.41,1678.1,334526.66,186930.65,160301.06,104078.51,64182.21,1694263.74,47331.44646,33823,30538,5726,104174
12/22/2013,425011.61,276467.88,159130.27,69545.09,1685.73,352828.38,193071.17,171233.34,118029.18,75949.04,1842951.69,51736.90091,33537,38367,4905,104174
12/23/2013,336471.82,186047.39,156372.31,54138.34,1233.93,311246.47,149865.46,134350.36,98784.61,55198.38,1483709.07,70498.87772,40915,41074,6002,104174
12/24/2013,203946.06,118771.81,93966.39,27980.86,637.91,159865.18,90954.92,94182.7,49437.97,32904.53,872648.33,50865.64523,29883,22382,3447,104174
12/25/2013,186817.89,109966.02,95391.11,24981.63,447.34,144628.53,81995.82,88505.19,50342.61,38342.81,821418.95,30248.74567,23894,24554,2073,104174
12/26/2013,368251.38,208927.76,141958.2,57687.01,1640.07,379051.56,159360.43,154174.57,104207.88,60844.85,1636103.71,36197.28052,31228,42881,4131,104174
12/27/2013,344940.08,207244.7,170021.29,59494.44,2422.33,435290.3,157046.66,146706.49,104926.32,59609.57,1687702.18,37856.43438,35120,59541,5013,104174
12/28/2013,349549.59,200426.8,113627.57,59337.28,2060.78,543265.02,155455.19,159492.49,107886.68,61102.62,1752204.02,37572.52628,26594,33648,4942,104174
12/29/2013,495711.47,280155.86,146421.59,84825.92,3591.28,670177.59,220838.25,194072.4,156274.97,77081.62,2329150.95,54410.69112,32543,40503,5566,104174
12/30/2013,332702.8,207250.38,107274.17,49545.89,5557.92,362955.91,137927.17,128336.79,111228.54,50863.48,1493643.05,58738.58414,24231,28413,6788,104174
12/31/2013,261346.6,178064.68,99147.7,45285.51,10400.31,283151.51,123130.23,106890.89,84531.61,42471.89,1234420.93,50299.56491,28800,28197,4302,104174
